execution_timing,start,base_reentry_rule,base_alpha_drawdown_pct,rsi_entry,rsi_exit,rsi_tolerance_equiv,rsi_center_equiv,cagr,annualized_vol,max_drawdown,final_multiple,trade_count,uvix_days,uvix_day_share,days,uvix_return,uvix_signal,rule
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.7,3.3999999999999986,66.1,0.7952904946777466,0.6501283822930302,-0.6177511557816309,12690.219571384825,115,525,0.12902433030228558,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.6,3.4499999999999993,66.05,0.7830615904934293,0.650364571040204,-0.6177511557816319,11364.206468490685,115,528,0.1297616121897272,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.3,3.6000000000000014,65.9,0.7672572979390868,0.6514281336891525,-0.6177511557816311,9842.522792828768,113,532,0.13074465470631605,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.4,3.5500000000000007,65.95,0.7672572979390868,0.6514281336891525,-0.6177511557816311,9842.522792828768,113,532,0.13074465470631605,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.5,3.5,66.0,0.7672572979390868,0.6514281336891525,-0.6177511557816311,9842.522792828768,113,532,0.13074465470631605,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.1,3.6999999999999993,65.8,0.7616109828842801,0.6515941725702732,-0.6177511557816315,9346.865280260885,113,534,0.13123617596461046,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.2,3.6499999999999986,65.85,0.7616109828842801,0.6515941725702732,-0.6177511557816315,9346.865280260885,113,534,0.13123617596461046,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,62.0,3.75,65.75,0.760253271264687,0.6516090740627473,-0.6177511557816315,9231.222772632535,113,536,0.1317276972229049,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.7,4.899999999999999,64.6,0.7550727926909684,0.6938530008795966,-0.5861399811607928,8802.192673808398,107,617,0.15163430818382895,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.9,4.300000000000001,65.2,0.7520503523629369,0.6609454568928589,-0.6159883785318576,8560.599031611702,111,572,0.14057507987220447,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.4,4.050000000000001,65.45,0.7509797054006166,0.6585380196094529,-0.6201109633956953,8476.521055915167,111,552,0.13565986728926027,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.2,4.149999999999999,65.35,0.7503852470641872,0.6595802069335032,-0.6201109633956952,8430.173289665345,111,560,0.13762595232243793,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.3,4.100000000000001,65.4,0.7503852470641872,0.6595802069335032,-0.6201109633956952,8430.173289665345,111,560,0.13762595232243793,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.0,4.25,65.25,0.7465490299550965,0.6602798611611822,-0.6159883785318578,8136.746752519742,111,568,0.13959203735561562,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.1,4.199999999999999,65.3,0.7465490299550965,0.6602798611611822,-0.6159883785318578,8136.746752519742,111,568,0.13959203735561562,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.7,4.399999999999999,65.1,0.7421557047830571,0.6627871480157428,-0.615988378531858,7812.48448247635,109,579,0.14229540427623494,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.8,4.350000000000001,65.15,0.7421557047830571,0.6627871480157428,-0.615988378531858,7812.48448247635,109,579,0.14229540427623494,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.1,4.699999999999999,64.8,0.7420741468031573,0.6709549847812555,-0.5861399811607925,7806.581087525263,107,611,0.1501597444089457,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.9,3.8000000000000007,65.7,0.7372314865029042,0.6508695081166226,-0.6177511557816315,7463.461126679369,111,539,0.13246497911034652,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.5,4.0,65.5,0.7362729248556401,0.6547602644309899,-0.6201109633956953,7397.243155321584,111,550,0.13516834603096584,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.6,3.9499999999999993,65.55,0.7362729248556401,0.6547602644309899,-0.6201109633956953,7397.243155321584,111,550,0.13516834603096584,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.7,3.8999999999999986,65.6,0.7362729248556401,0.6547602644309899,-0.6201109633956953,7397.243155321584,111,550,0.13516834603096584,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,61.8,3.8500000000000014,65.65,0.7362729248556401,0.6547602644309899,-0.6201109633956953,7397.243155321584,111,550,0.13516834603096584,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.2,4.649999999999999,64.85,0.7339809498800984,0.6708092246126992,-0.5861399811607925,7241.139714993701,107,610,0.14991398377979848,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.8,4.850000000000001,64.65,0.733319442886484,0.6710186713922626,-0.5861399811607928,7196.663290803058,107,614,0.15089702629638732,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.9,4.800000000000001,64.7,0.733319442886484,0.6710186713922626,-0.5861399811607928,7196.663290803058,107,614,0.15089702629638732,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.0,4.75,64.75,0.733319442886484,0.6710186713922626,-0.5861399811607928,7196.663290803058,107,614,0.15089702629638732,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.3,4.600000000000001,64.9,0.7324386674172829,0.669845358229011,-0.5861399811607926,7137.8420213624,107,600,0.14745637748832638,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.4,4.550000000000001,64.95,0.7118673127416686,0.6683214980211082,-0.5861399811607931,5885.738055751293,107,598,0.14696485623003194,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.5,4.5,65.0,0.7065611680264552,0.6682715708113122,-0.5861399811607931,5597.977287297045,107,597,0.14671909560088472,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,60.6,4.449999999999999,65.05,0.6925085279015382,0.6676222945257015,-0.6159883785318578,4898.329374890836,107,594,0.1459818137134431,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.6,4.949999999999999,64.55,0.6920139515420269,0.6949176511045299,-0.5861399811607928,4875.2684478996,103,632,0.1553207176210371,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.2,5.149999999999999,64.35,0.6638669637550809,0.6946222727633062,-0.5861399811607932,3718.4625157568257,101,636,0.15630376013762595,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.3,5.100000000000001,64.4,0.6638669637550809,0.6946222727633062,-0.5861399811607932,3718.4625157568257,101,636,0.15630376013762595,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.4,5.050000000000001,64.45,0.6638669637550809,0.6946222727633062,-0.5861399811607932,3718.4625157568257,101,636,0.15630376013762595,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.5,5.0,64.5,0.6638669637550809,0.6946222727633062,-0.5861399811607932,3718.4625157568257,101,636,0.15630376013762595,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.9,5.300000000000001,64.2,0.661873711702172,0.6981061944625424,-0.5861399811607926,3647.18404767158,97,651,0.1599901695748341,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.9,6.300000000000001,63.2,0.6395729918810431,0.7135475880233402,-0.6715315891085822,2932.378454897265,93,717,0.17621037109855,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.0,6.25,63.25,0.6395729918810431,0.7135475880233402,-0.6715315891085822,2932.378454897265,93,717,0.17621037109855,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.8,6.350000000000001,63.15,0.6363916981156457,0.7139507248596199,-0.6715315891085822,2841.8448462308893,93,720,0.17694765298599163,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.0,5.25,64.25,0.6298056356413806,0.6955202296412496,-0.5861399811607932,2662.686083531444,97,649,0.1594986483165397,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,59.1,5.199999999999999,64.3,0.6229592861101951,0.695409277696498,-0.5861399811607935,2487.7143029470453,97,647,0.15900712705824527,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.4,5.550000000000001,63.95,0.6228053529825974,0.7040500180597306,-0.6715315891085822,2483.907151205192,95,672,0.16515114278692553,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.9,5.800000000000001,63.7,0.616924652105798,0.7065904006041256,-0.6715315891085822,2342.4885654855875,95,676,0.16613418530351437,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.5,6.5,63.0,0.6160376992551142,0.7166737350171253,-0.6414860442747048,2321.82657811809,93,738,0.18137134431064145,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.6,6.449999999999999,63.05,0.6160376992551142,0.7166737350171253,-0.6414860442747048,2321.82657811809,93,738,0.18137134431064145,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.7,6.399999999999999,63.1,0.6160376992551142,0.7166737350171253,-0.6414860442747048,2321.82657811809,93,738,0.18137134431064145,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.0,5.75,63.75,0.6158871440942082,0.7064382985005077,-0.6715315891085822,2318.336342941558,95,675,0.16588842467436718,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.1,5.699999999999999,63.8,0.6158871440942082,0.7064382985005077,-0.6715315891085822,2318.336342941558,95,675,0.16588842467436718,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.2,5.649999999999999,63.85,0.6158871440942082,0.7064382985005077,-0.6715315891085822,2318.336342941558,95,675,0.16588842467436718,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.3,5.600000000000001,63.9,0.614929665091055,0.7063501750750288,-0.6715315891085822,2296.254568038446,95,674,0.16564266404521996,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.3,6.600000000000001,62.9,0.6134872408422969,0.7274815017121651,-0.6414860442747048,2263.360978304934,93,739,0.18161710493978864,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,56.4,6.550000000000001,62.95,0.6134872408422969,0.7274815017121651,-0.6414860442747048,2263.360978304934,93,739,0.18161710493978864,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,58.5,5.5,64.0,0.6089220618388544,0.7027904884013251,-0.6715315891085822,2162.144393844732,95,671,0.16490538215777834,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.7,5.899999999999999,63.6,0.6085761717137201,0.7055262585784524,-0.6715315891085822,2154.6511814348196,95,680,0.16711722782010321,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.4,6.050000000000001,63.45,0.6085527486860449,0.7055552792814656,-0.6715315891085822,2154.1446369065675,95,682,0.16760874907839765,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.5,6.0,63.5,0.6085527486860449,0.7055552792814656,-0.6715315891085822,2154.1446369065675,95,682,0.16760874907839765,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.6,5.949999999999999,63.55,0.6085527486860449,0.7055552792814656,-0.6715315891085822,2154.1446369065675,95,682,0.16760874907839765,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
prev_close_sma_same_open_running_dd_base_uvix_open_implied_rsi_fixed_entry_tolerance,2010-02-12,tqqq_open_running_drawdown_from_peak,54.5,69.5,57.8,5.850000000000001,63.65,0.6076916292016081,0.7056365518777883,-0.6715315891085822,2135.5994925424297,95,677,0.1663799459326616,4069,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,base alpha=54.5 running drawdown; uvix entry fixed 69.5; optimize exit<=68.5
